anomaly_id,entity_type,entity_id,anomaly_type,anomaly_score,severity,reason,supporting_metrics,detection_method,threshold_value,observed_value,percentile,robust_zscore,baseline_reference,generated_at
ANOM_001090,WORK,234970,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹996,600.00; Description Length: 347 chars).","{""recommended_amount"": 996600.0, ""description_length"": 347, ""raw_anomaly_score"": 0.7104}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹996,600.00, Len=347)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001091,WORK,234971,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹996,600.00; Description Length: 347 chars).","{""recommended_amount"": 996600.0, ""description_length"": 347, ""raw_anomaly_score"": 0.7104}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹996,600.00, Len=347)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001092,WORK,235072,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹996,600.00; Description Length: 347 chars).","{""recommended_amount"": 996600.0, ""description_length"": 347, ""raw_anomaly_score"": 0.7104}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹996,600.00, Len=347)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001093,WORK,235073,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹996,600.00; Description Length: 347 chars).","{""recommended_amount"": 996600.0, ""description_length"": 347, ""raw_anomaly_score"": 0.7104}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹996,600.00, Len=347)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001094,WORK,235075,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹996,600.00; Description Length: 347 chars).","{""recommended_amount"": 996600.0, ""description_length"": 347, ""raw_anomaly_score"": 0.7104}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹996,600.00, Len=347)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001095,WORK,235077,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹996,600.00; Description Length: 347 chars).","{""recommended_amount"": 996600.0, ""description_length"": 347, ""raw_anomaly_score"": 0.7104}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹996,600.00, Len=347)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001096,WORK,235079,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹996,600.00; Description Length: 347 chars).","{""recommended_amount"": 996600.0, ""description_length"": 347, ""raw_anomaly_score"": 0.7104}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹996,600.00, Len=347)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001097,WORK,239523,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 292 chars).","{""recommended_amount"": 192000.0, ""description_length"": 292, ""raw_anomaly_score"": 0.6788}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=292)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001098,WORK,239524,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 304 chars).","{""recommended_amount"": 192000.0, ""description_length"": 304, ""raw_anomaly_score"": 0.6892}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=304)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001099,WORK,239531,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 301 chars).","{""recommended_amount"": 192000.0, ""description_length"": 301, ""raw_anomaly_score"": 0.6859}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=301)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001100,WORK,239532,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 303 chars).","{""recommended_amount"": 192000.0, ""description_length"": 303, ""raw_anomaly_score"": 0.6892}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=303)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001101,WORK,240737,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 291 chars).","{""recommended_amount"": 192000.0, ""description_length"": 291, ""raw_anomaly_score"": 0.6788}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=291)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001102,WORK,246790,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹2,500,000.00; Description Length: 272 chars).","{""recommended_amount"": 2500000.0, ""description_length"": 272, ""raw_anomaly_score"": 0.7014}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹2,500,000.00, Len=272)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001103,WORK,251967,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹200,000.00; Description Length: 281 chars).","{""recommended_amount"": 200000.0, ""description_length"": 281, ""raw_anomaly_score"": 0.6668}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹200,000.00, Len=281)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001104,WORK,259508,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 281 chars).","{""recommended_amount"": 192000.0, ""description_length"": 281, ""raw_anomaly_score"": 0.6698}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=281)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001105,WORK,259540,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 275 chars).","{""recommended_amount"": 192000.0, ""description_length"": 275, ""raw_anomaly_score"": 0.6653}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=275)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001106,WORK,259550,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 294 chars).","{""recommended_amount"": 192000.0, ""description_length"": 294, ""raw_anomaly_score"": 0.6788}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=294)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001107,WORK,259553,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 271 chars).","{""recommended_amount"": 192000.0, ""description_length"": 271, ""raw_anomaly_score"": 0.664}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=271)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001108,WORK,259554,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 284 chars).","{""recommended_amount"": 192000.0, ""description_length"": 284, ""raw_anomaly_score"": 0.6698}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=284)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001109,WORK,259565,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹384,000.00; Description Length: 291 chars).","{""recommended_amount"": 384000.0, ""description_length"": 291, ""raw_anomaly_score"": 0.6743}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹384,000.00, Len=291)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001110,WORK,268495,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 312 chars).","{""recommended_amount"": 192000.0, ""description_length"": 312, ""raw_anomaly_score"": 0.6982}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=312)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001111,WORK,268496,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 333 chars).","{""recommended_amount"": 192000.0, ""description_length"": 333, ""raw_anomaly_score"": 0.7072}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=333)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001112,WORK,276577,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 278 chars).","{""recommended_amount"": 192000.0, ""description_length"": 278, ""raw_anomaly_score"": 0.6671}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=278)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001113,WORK,287923,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹175,500.00; Description Length: 250 chars).","{""recommended_amount"": 175500.0, ""description_length"": 250, ""raw_anomaly_score"": 0.6516}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹175,500.00, Len=250)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001114,WORK,289432,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹996,000.00; Description Length: 252 chars).","{""recommended_amount"": 996000.0, ""description_length"": 252, ""raw_anomaly_score"": 0.6426}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹996,000.00, Len=252)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001115,WORK,292365,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹50,000.00; Description Length: 218 chars).","{""recommended_amount"": 50000.0, ""description_length"": 218, ""raw_anomaly_score"": 0.6712}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹50,000.00, Len=218)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001116,WORK,292379,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹50,000.00; Description Length: 244 chars).","{""recommended_amount"": 50000.0, ""description_length"": 244, ""raw_anomaly_score"": 0.6948}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹50,000.00, Len=244)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001118,WORK,294804,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,500,000.00; Description Length: 297 chars).","{""recommended_amount"": 1500000.0, ""description_length"": 297, ""raw_anomaly_score"": 0.7026}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,500,000.00, Len=297)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001119,WORK,294811,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹500,000.00; Description Length: 312 chars).","{""recommended_amount"": 500000.0, ""description_length"": 312, ""raw_anomaly_score"": 0.6714}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹500,000.00, Len=312)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001120,WORK,294813,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹250,000.00; Description Length: 377 chars).","{""recommended_amount"": 250000.0, ""description_length"": 377, ""raw_anomaly_score"": 0.7284}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹250,000.00, Len=377)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001121,WORK,294814,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹400,000.00; Description Length: 384 chars).","{""recommended_amount"": 400000.0, ""description_length"": 384, ""raw_anomaly_score"": 0.7292}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹400,000.00, Len=384)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001122,WORK,305067,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹300,000.00; Description Length: 249 chars).","{""recommended_amount"": 300000.0, ""description_length"": 249, ""raw_anomaly_score"": 0.6439}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹300,000.00, Len=249)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001123,WORK,305515,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 286 chars).","{""recommended_amount"": 192000.0, ""description_length"": 286, ""raw_anomaly_score"": 0.6698}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=286)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001124,WORK,305517,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 311 chars).","{""recommended_amount"": 192000.0, ""description_length"": 311, ""raw_anomaly_score"": 0.6982}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=311)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001125,WORK,305520,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 307 chars).","{""recommended_amount"": 192000.0, ""description_length"": 307, ""raw_anomaly_score"": 0.6915}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=307)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001126,WORK,305524,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹192,000.00; Description Length: 280 chars).","{""recommended_amount"": 192000.0, ""description_length"": 280, ""raw_anomaly_score"": 0.6694}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹192,000.00, Len=280)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001127,WORK,1910,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,000,000.00; Description Length: 260 chars).","{""recommended_amount"": 1000000.0, ""description_length"": 260, ""raw_anomaly_score"": 0.6515}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,000,000.00, Len=260)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
